trail_id,name,city,region_name,length_km,ascent,descent,deepest_point,highest_point,unit,duration_minutes,difficulty,season,route_type,aktivitat,angebot,thema
415,Belalp – Hängebrücke – Riederalp,Wallis,Aletsch,10.5,688,862,1560,2132,m,230,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Schlucht', 'Gletscher', 'Top-Touren']"
413,Blatten – Massaweg – Ried-Mörel,Wallis,Aletsch,8.1,171,316,1190,1446,m,130,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Fluss', 'Schlucht', 'Top-Touren']"
411,Züri Oberland Höhenweg: Kollbrunn – Girenbad,Zürich,Tösstal,9.2,495,267,493,789,m,165,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Panorama', 'Höhenweg']"
409,Station Eigergletscher – Guggihütte – Station Eigergletscher,Bern,Jungfrauregion,6.8,963,956,2095,2798,m,235,T4,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'Gletscher']"
405,Hannigalp / Saas Fee – Mischabelhütte – Hannigalp,Wallis,Saastal,8.5,1121,1121,2279,3328,m,285,T4,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gratweg', 'Gletscher']"
403,Gletscherschlucht Rosenlaui – Engelhornhütte &#8211; Chaltenbrunnen,Bern,Haslital,8.7,646,799,1207,1914,m,200,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Schlucht', 'Naturwunder']"
401,Zinal – Cabane d&#8217;Arpitettaz – Zinal,Wallis,,20.4,1222,1222,1670,2786,m,420,T3,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Mehrtagestour', 'Gletscher']"
399,Walenpfad: Engelberg-Ristis – Brunnihütte – Bannalp / Chrüzhütte,Zentralschweiz,Nidwalden,11.3,748,630,1597,1952,m,235,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Alp-BnB']","['Familie', 'Panorama', 'Höhenweg', 'Top-Touren']"
395,Zermatt: Trockener Steg – Gandegghütte – Furi,Wallis,Mattertal,7.8,129,1208,1850,3031,m,155,T3,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'Gletscher']"
393,Simmenfälle – Fluhseehütte / Flueseeli – Flueseehöri,Bern,Simmental,10.8,1055,1055,1105,2135,m,290,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Fluss', 'Panorama', 'See', 'Mehrtagestour', 'Bergsee']"
391,Maloja – Fornohütte – Maloja,Graubünden,Bergell,22.9,1139,1138,1793,2574,m,440,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Mehrtagestour', 'Gletscher', 'Bergsee']"
389,Dischmatal – Grialetschhütte – Grialetschtal,Graubünden,Davos,9.5,722,549,2004,2541,m,210,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Familie', 'Fluss', 'Pass', 'See', 'Bergsee']"
387,Adulahütten – Passo del Laghetto – Val Malvaglia,Tessin,Bleniotal,21.8,1975,1364,801,2641,m,530,T3,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
385,Bleniotal: Olivone – Capanna Adula CAS,Tessin,Bleniotal,22.7,1402,1402,890,2029,m,480,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Hofladen']","['Pass', 'Panorama', 'Mehrtagestour']"
383,Innertkirchen – Urbachtal – Gaulihütte,Bern,Haslital,26.3,1763,1763,626,2242,m,580,T3,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
381,Wald – Alp Scheidegg – Fischenthal,Zürich,Zürcher Oberland,10.9,637,519,617,1197,m,215,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Panorama']"
379,Hintersand – Planurahütte – Claridenhütte – Fisetenpass,Ostschweiz,Glarnerland,24.3,2556,1847,1296,2946,m,660,T3,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour', 'Gletscher']"
377,Gasterntal – Lötschenpasshütte – Lauchernalp,Bern,Kandertal,11.8,1209,791,1539,2689,m,305,T4,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Mehrtagestour', 'Gletscher']"
375,Gitschen – Lidernenhütte – Chaiserstock – Gitschen,Zentralschweiz,Schwyz,8.8,874,874,1700,2514,m,235,T4,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Gipfel']
373,Belalp – Oberaletschhütte – Belalp,Wallis,Aletsch,19.7,1326,1326,1969,2689,m,435,T3,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Höhenweg', 'Mehrtagestour', 'Gletscher']"
371,Iffigenalp – Iffigsee – Wildhornhütte – Iffighore,Bern,Simmental,14,1007,1007,1584,2365,m,315,T3,"['Jun', 'Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'See', 'Mehrtagestour', 'Bergsee']"
367,Göscheneralp – Chelenalphütte,Zentralschweiz,Urnerland,16.8,1026,1026,1784,2352,m,345,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Fluss', 'See']"
365,Flumserberg: Tannenbodenalp – Seebenalp,Ostschweiz,Sarganserland,8.2,333,333,1375,1658,m,170,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama']"
363,Kandersteg – Doldenhornhütte,Bern,Kandertal,9.3,791,801,1171,1914,m,230,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
361,Tierfehd – Claridenhütte – Tierfehd,Ostschweiz,Glarnerland,18.3,1703,1703,799,2452,m,480,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Gletscher']
359,Grimsel – Lauteraarhütte – Grimsel,Bern,Haslital,20.2,1020,1020,1908,2392,m,390,T2,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['See', 'Mehrtagestour', 'Gletscher']"
357,Wägital: Innerthal – Bockmattlihütte – Bockmattlipass- Bockmattlistock,Zentralschweiz,Schwyz,11.9,1031,1031,905,1926,m,300,T5,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama']"
355,Säntis – Rotsteinpass – Zwinglipasshütte – Wildhaus,Ostschweiz,Appenzell,11.5,333,1733,1090,2498,m,250,T4,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Gratweg']"
352,Kulinarischer Höhenweg – Heidbüel – Tgantieni Lenzerheide,Graubünden,,8.1,399,576,1609,1927,m,195,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Panorama', 'Themenweg', 'Höhenweg']"
350,Feldis – Plaun Graund – Feldis (Sur Vischnaunca),Graubünden,,4.2,179,179,1468,1624,m,90,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']",['Familie']
348,Gotthardpass – Rotondohütte – Realp,Tessin,Leventina,23.6,1211,1639,1537,2883,m,470,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Gratweg']"
346,Randa – Lärchberg – Domhütte – Randa,Wallis,Mattertal,10.1,1532,1532,1409,2936,m,365,T4,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",[]
342,Grindelwald – Glecksteinhütte beim Wetterhorn,Bern,Grindelwald,9.9,1267,941,1229,2323,m,305,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Themenweg', 'Mehrtagestour']"
338,Hochmoor-Wanderung: Raten – St. Jost – Biberbrugg,Zentralschweiz,Schwyz,8.6,192,445,824,1159,m,140,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Themenweg']"
340,Pontresina – Val Roseg – Hotel Roseg – Tschiervahütte,Graubünden,Oberengadin,23.9,874,874,1774,2586,m,405,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'Mehrtagestour', 'Gletscher', 'Tal']"
344,Saas-Almagell – Almagelleralp – Almagellerhütte – Kreuzboden,Wallis,Saastal,17.1,1656,926,1671,2893,m,410,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg', 'Mehrtagestour']"
336,Madrisa – Schlappin – Seetalhütte – Sardasca – Alp Garfiun – Monbiel,Graubünden,Prättigau,24.9,1218,1793,1309,2588,m,495,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Fluss', 'Pass', 'Mehrtagestour']"
334,Klosters/Monbiel – Alp Garfiun – Silvrettahütte,Graubünden,Prättigau,25.8,1459,1459,1309,2561,m,530,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'Themenweg', 'Mehrtagestour', 'Gletscher']"
332,Lavin – Linardhütte – Glimsseen – Lavin,Graubünden,Unterengadin,16,1439,1439,1412,2810,m,410,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Pass', 'Panorama', 'Mehrtagestour', 'Bergsee']"
330,Gibswil – Bachtel – Wald,Zürich,Zürcher Oberland,9.1,400,540,603,1116,m,170,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Gipfel', 'Familie', 'Panorama']"
328,Rosenlaui – Dossenhütte – Innertkirchen,Bern,Haslital,18.3,1376,2110,626,2663,m,470,T4,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-BnB']","['Gipfel', 'Panorama', 'Themenweg', 'Schlucht', 'Mehrtagestour']"
326,Zernez – Chamanna Cluozza – Val dal Spöl,Graubünden,Nationalpark,15.2,1560,1263,1471,2545,m,405,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
324,Wanderung zur Sustlihütte im Meiental,Zentralschweiz,Urnerland,5.9,765,492,1615,2306,m,170,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Panorama']
322,Iffigenalp – Wildstrubelhütte – Tierbergsattel – Fluhseehütte – Simmenfälle,Bern,Simmental,17.4,1537,2013,1105,2786,m,480,T4,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Pass', 'See', 'Mehrtagestour', 'Top-Touren']"
320,Hinterrhein – Zapporthütte – Hinterrhein,Graubünden,Rheinwald/Viamala,20,893,893,1596,2268,m,380,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Mehrtagestour']"
316,Bergün: Chants – Keschhütte – La Resgia,Graubünden,Albula,19.3,856,1043,1636,2630,m,355,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Fluss', 'Pass', 'Mehrtagestour']"
312,Creux du Van im Val de Travers: Noiraigue – Noiraigue,Westschweiz,Neuenburg,14.2,769,769,726,1457,m,270,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'Naturwunder', 'Top-Touren']"
314,Jura Höhenweg: Frinvillier – Chasseral,Mittelland,Jura &amp; Drei-Seen-Land,19.6,1337,344,532,1607,m,375,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Höhenweg', 'Mehrtagestour', 'Top-Touren']"
310,La Neuveville – Ligerz – Twann – Tüscherz – Biel,Bern,Bielersee,15.7,347,345,430,527,m,245,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See', 'Themenweg', 'Schiff']"
308,Wanderung auf der St. Petersinsel / Bielersee,Bern,Bielersee,7.5,43,41,429,462,m,110,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See', 'Flachwandern', 'Schiff']"
306,Wanderung durch die Areuse-Schlucht,Westschweiz,Neuenburg,7.4,146,303,457,652,m,120,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Fluss', 'Schlucht', 'Top-Touren']"
304,Rundwanderung Leysin – Berneuse – Mayen – Leysin,Westschweiz,Waadt,10.8,683,683,1391,2038,m,225,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],['Verpflegung'],"['Gipfel', 'Panorama']"
302,Sernftal: Engi – Skihütte Mülibachtal,Ostschweiz,Glarnerland,13.9,1136,1136,770,1861,m,330,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama']"
300,Maderanertal: Hüfihütte – Windgällenhütte – Golzernsee,Zentralschweiz,Urnerland,23.8,2213,1648,830,2336,m,595,T2,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Fluss', 'See', 'Mehrtagestour', 'Bergsee']"
298,Rundwanderung: St. Niklaus – Topalihütte,Wallis,Mattertal,15.2,1655,1655,1117,2674,m,455,T2,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
296,Gigerwald – Sardonahütte – Gigerwald,Ostschweiz,,25.6,1328,1328,1336,2155,m,495,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Gipfel', 'Panorama', 'Mehrtagestour']"
294,"Fafleralp – Anenhütte – Fafleralp, Lötschental",Wallis,Lötschental,10.6,643,643,1766,2355,m,215,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gletscher', 'Bergsee']"
292,Kalktrittli – Muttseehütte – Kistenpass – Bifertenhütte – Brigels,Ostschweiz,Glarnerland,19.7,1130,1325,1664,2725,m,400,T3,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
290,Höhenwanderung Jaunpass – Hundsrügg – Saanenmöser,Westschweiz,Fribourg,13.4,675,910,1269,2047,m,260,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Gipfel', 'Familie', 'Pass', 'Panorama', 'Höhenweg', 'Gratweg', 'Top-Touren']"
288,Engstlenalp – Melchsee-Frutt,Zentralschweiz,Obwalden,10.3,448,471,1820,2163,m,185,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'See', 'Höhenweg', 'Top-Touren', 'Bergsee']"
286,Andermatt – Vermigelhütte – Cap. Cadlimo – Cap. Cadagno – Lago Ritom – Piora,Tessin,Leventina,29.8,1846,1489,1436,2625,m,600,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'See', 'Mehrtagestour']"
270,Braunwald – Charetalp – Glattalp,Ostschweiz,Glarnerland,12.4,598,636,1860,2154,m,235,T2,"['Jun', 'Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Hofladen']","['Pass', 'Panorama']"
284,Guarda – Cna. Tuoi – Ftan,Graubünden,Unterengadin,21.4,1411,1430,1636,2733,m,460,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Hofladen']","['Familie', 'Pass', 'Panorama', 'Höhenweg', 'Mehrtagestour']"
274,Maderanertal – Surselva,Graubünden,Surselva,30.6,2122,1968,830,2648,m,660,T3,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
282,Göschenen – Salbithütte – Göschenen,Zentralschweiz,Urnerland,10.9,1017,1017,1104,2104,m,285,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Höhenweg']
278,Monte Gridone – Rifugio Al Legn,Tessin,,11.5,1215,1215,1032,2185,m,320,T2,"['Jun', 'Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
276,Schlans – Camona da Punteglias,Graubünden,Surselva,18.9,1526,1526,1152,2310,m,445,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Mehrtagestour']
272,Col de Fenestral – Cabane du Fenestral,Wallis,Rhonetal,14.8,992,992,1833,2453,m,315,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Pass', 'Panorama', 'Höhenweg', 'Mehrtagestour']"
268,Corvatsch Murtel – Cna. Coaz – Pontresina,Graubünden,Oberengadin,24.1,383,1309,1774,2754,m,385,T2,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Pass', 'Panorama', 'Höhenweg', 'Mehrtagestour']"
266,Surselva: Brigels – Bifertenhütte – Brigels,Graubünden,Surselva,15.6,849,849,1664,2481,m,300,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
264,Handegg – Gruebensee – Gruebenhütte,Bern,Haslital,11.6,1182,1182,1400,2511,m,320,T4,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['See', 'Mehrtagestour']"
262,Curaglia – Medelserhütte – Fuorns,Graubünden,Surselva,15,1517,1395,1331,2526,m,410,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour']"
260,Bortelhütte – Simplonpass,Wallis,,21.6,1518,1344,1824,2886,m,475,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Pass', 'Panorama', 'Höhenweg', 'Mehrtagestour']"
258,Jungfraujoch – Mönchsjochhütte,Wallis,Aletsch,4.5,355,355,3458,3650,m,95,T4,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gletscher', 'Naturwunder']"
254,Sustlihütte – Sewenhütte,Zentralschweiz,Urnerland,12.7,1039,1616,1316,2306,m,340,T2,"['Jun', 'Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Mehrtagestour']
252,Ausserberg – Baltschiederklause – Eggerberg,Wallis,Rhonetal,27.1,1842,1823,1006,2783,m,605,T3,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
246,Ausserberg – Wiwannihütte,Wallis,Rhonetal,17.3,1551,1554,935,2463,m,430,T2,"['Jun', 'Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Mehrtagestour']
244,Randa – Weisshornhütte – Randa,Wallis,Mattertal,14.5,1588,1588,1403,2928,m,425,T3,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
242,Walchwil – Zug,Zentralschweiz,Zugerland,12.1,413,442,415,589,m,200,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See']"
240,Voralphütte – Salbitbrücke – Salbithütte,Zentralschweiz,Urnerland,16.2,1399,1606,1195,2538,m,415,T4,"['Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['Mehrtagestour']
238,Wanderung zur Voralphütte,Zentralschweiz,Urnerland,11.9,750,751,1402,2126,m,240,T2,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",[]
236,Lago di Robièi – Cap. Basodino,Tessin,,4.6,194,193,1853,1993,m,80,T2,"['Jun', 'Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Familie', 'See', 'Bergsee']"
234,Sfazù – Rif. Saoseo – Lagh da Saoseo – Sfazù,Graubünden,Puschlav,15.2,790,790,1618,2265,m,285,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Feuerstelle']","['See', 'Bergsee', 'Tal']"
232,Kandersteg – Balmhornhütte – Kandersteg,Bern,Kandertal,12,830,830,1195,1957,m,275,T3,"['Jun', 'Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']",[]
230,Scuol – Lischanahütte – Sur En,Graubünden,Scuol,24.9,1822,1982,1127,2976,m,570,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Mehrtagestour']"
228,Stauberen – Zwinglipasshütte – Wildhaus,Ostschweiz,Appenzell,14.5,721,1377,1084,2124,m,310,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Höhenweg', 'Gratweg', 'Mehrtagestour']"
226,Göscheneralp – Dammahütte,Zentralschweiz,Urnerland,12.2,957,957,1784,2438,m,285,T2,"['Jul', 'Aug', 'Sep']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['See', 'Mehrtagestour', 'Gletscher']"
